ID,Name,Type 1,Type 2,Abilities,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,EggGroup,LevelingRate,BaseFriendship,IsLegendary,IsMythical,IsUltraBeast,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy
65.0,Arcanine,Fire,,"['Intimidate', 'Flash Fire']",['Justified'],I,90.0,110.0,80.0,100.0,80.0,95.0,555.0,155.0,1.9,0.75,Legendary Pokémon,75.0,20.0,['Field'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Growlithe,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
66.0,Poliwag,Water,,"['Water Absorb', 'Damp']",['Swift Swim'],I,40.0,50.0,40.0,40.0,40.0,90.0,300.0,12.4,0.6,0.5,Tadpole Pokémon,255.0,20.0,['Water 1'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
67.0,Poliwhirl,Water,,"['Water Absorb', 'Damp']",['Swift Swim'],I,65.0,65.0,65.0,50.0,50.0,90.0,385.0,20.0,1.0,0.5,Tadpole Pokémon,120.0,20.0,['Water 1'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Poliwag,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
68.0,Poliwrath,Water,Fighting,"['Water Absorb', 'Damp']",['Swift Swim'],I,90.0,95.0,95.0,70.0,90.0,70.0,510.0,54.0,1.3,0.5,Tadpole Pokémon,45.0,20.0,['Water 1'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Poliwhirl,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0
69.0,Abra,Psychic,,"['Synchronize', 'Inner Focus']",['Magic Guard'],I,25.0,20.0,15.0,105.0,55.0,90.0,310.0,19.5,0.9,0.75,Psi Pokémon,200.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
70.0,Kadabra,Psychic,,"['Synchronize', 'Inner Focus']",['Magic Guard'],I,40.0,35.0,30.0,120.0,70.0,105.0,400.0,56.5,1.3,0.75,Psi Pokémon,100.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Abra,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
71.0,Alakazam,Psychic,,"['Synchronize', 'Inner Focus']",['Magic Guard'],I,55.0,50.0,45.0,135.0,95.0,120.0,600.0,48.0,1.5,0.75,Psi Pokémon,50.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,1.0,3.0,3.0,Kadabra,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
72.0,Mega Alakazam,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,Machop,Fighting,,"['Guts', 'No Guard']",['Steadfast'],I,70.0,80.0,50.0,35.0,35.0,35.0,305.0,19.5,0.8,0.75,Superpower Pokémon,180.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
74.0,Machoke,Fighting,,"['Guts', 'No Guard']",['Steadfast'],I,80.0,100.0,70.0,50.0,60.0,45.0,405.0,70.5,1.5,0.75,Superpower Pokémon,90.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Machop,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
75.0,Machamp,Fighting,,"['Guts', 'No Guard']",['Steadfast'],I,90.0,130.0,80.0,65.0,85.0,55.0,505.0,130.0,1.6,0.75,Superpower Pokémon,45.0,20.0,['Human-Like'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Machoke,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
76.0,Bellsprout,Grass,Poison,['Chlorophyll'],['Gluttony'],I,50.0,75.0,35.0,70.0,30.0,40.0,300.0,4.0,0.7,0.5,Flower Pokémon,255.0,20.0,['Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
77.0,Weepinbell,Grass,Poison,['Chlorophyll'],['Gluttony'],I,65.0,90.0,50.0,85.0,45.0,55.0,390.0,6.4,1.0,0.5,Flycatcher Pokémon,120.0,20.0,['Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Bellsprout,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
78.0,Victreebel,Grass,Poison,['Chlorophyll'],['Gluttony'],I,80.0,105.0,65.0,100.0,70.0,70.0,490.0,15.5,1.7,0.5,Flycatcher Pokémon,45.0,20.0,['Grass'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Weepinbell,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.25,0.5,2.0,2.0,1.0,1.0,0.5
79.0,Tentacool,Water,Poison,"['Clear Body', 'Liquid Ooze']",['Rain Dish'],I,40.0,40.0,35.0,50.0,100.0,70.0,335.0,45.5,0.9,0.5,Jellyfish Pokémon,190.0,20.0,['Water 3'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
80.0,Tentacruel,Water,Poison,"['Clear Body', 'Liquid Ooze']",['Rain Dish'],I,80.0,70.0,65.0,80.0,120.0,100.0,515.0,55.0,1.6,0.5,Jellyfish Pokémon,60.0,20.0,['Water 3'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Tentacool,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
81.0,Geodude,Rock,Ground,"['Rock Head', 'Sturdy']",['Sand Veil'],I,40.0,80.0,100.0,30.0,30.0,20.0,300.0,20.0,0.4,0.5,Rock Pokémon,255.0,15.0,['Mineral'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
82.0,Graveler,Rock,Ground,"['Rock Head', 'Sturdy']",['Sand Veil'],I,55.0,95.0,115.0,45.0,45.0,35.0,390.0,105.0,1.0,0.5,Rock Pokémon,120.0,15.0,['Mineral'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Geodude,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
83.0,Golem,Rock,Ground,"['Rock Head', 'Sturdy']",['Sand Veil'],I,80.0,120.0,130.0,55.0,65.0,45.0,495.0,300.0,1.4,0.5,Megaton Pokémon,45.0,15.0,['Mineral'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,3.0,3.0,Graveler,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
84.0,Ponyta,Fire,,"['Run Away', 'Flash Fire']",['Flame Body'],I,50.0,85.0,55.0,65.0,65.0,90.0,410.0,30.0,1.0,0.5,Fire Horse Pokémon,190.0,20.0,['Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
85.0,Rapidash,Fire,,"['Run Away', 'Flash Fire']",['Flame Body'],I,65.0,100.0,70.0,80.0,80.0,105.0,500.0,95.0,1.7,0.5,Fire Horse Pokémon,60.0,20.0,['Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Ponyta,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
86.0,Slowpoke,Water,Psychic,"['Oblivious', 'Own Tempo']",['Regenerator'],I,90.0,65.0,65.0,40.0,40.0,15.0,315.0,36.0,1.2,0.5,Dopey Pokémon,190.0,20.0,['Monster' 'Water 1'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
87.0,Slowbro,Water,Psychic,"['Oblivious', 'Own Tempo']",['Regenerator'],I,95.0,75.0,110.0,100.0,80.0,30.0,490.0,78.5,1.6,0.5,Hermit Crab Pokémon,75.0,20.0,['Monster' 'Water 1'],"Medium Fast
",70.0,0.0,0.0,0.0,1.0,2.0,2.0,Slowpoke,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
88.0,Mega Slowbro,Water,Psychic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,Magnemite,Electric,Steel,"['Magnet Pull', 'Sturdy']",['Analytic'],I,25.0,35.0,70.0,95.0,55.0,45.0,325.0,6.0,0.3,-,Magnet Pokémon,190.0,20.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,2.0,0.25,0.0,4.0,0.5,0.5,1.0,0.25,2.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5
90.0,Magneton,Electric,Steel,"['Magnet Pull', 'Sturdy']",['Analytic'],I,50.0,60.0,95.0,120.0,70.0,70.0,465.0,60.0,1.0,-,Magnet Pokémon,60.0,20.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Magnemite,0.5,2.0,0.25,0.0,4.0,0.5,0.5,1.0,0.25,2.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5
91.0,Farfetch'd,Normal,Flying,"['Keen Eye', 'Inner Focus']",['Defiant'],I,52.0,90.0,55.0,58.0,62.0,60.0,377.0,15.0,0.8,0.5,Wild Duck Pokémon,45.0,20.0,['Flying' 'Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
92.0,Doduo,Normal,Flying,"['Run Away', 'Early Bird']",['Tangled Feet'],I,35.0,85.0,45.0,35.0,35.0,75.0,310.0,39.2,1.4,0.5,Twin Bird Pokémon,190.0,20.0,['Flying'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
93.0,Dodrio,Normal,Flying,"['Run Away', 'Early Bird']",['Tangled Feet'],I,60.0,110.0,70.0,60.0,60.0,110.0,470.0,85.2,1.8,0.5,Triple Bird Pokémon,45.0,20.0,['Flying'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Doduo,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
94.0,Seel,Water,,"['Thick Fat', 'Hydration']",['Ice Body'],I,65.0,45.0,55.0,45.0,70.0,45.0,325.0,90.0,1.1,0.5,Sea Lion Pokémon,190.0,20.0,['Water 1' 'Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
95.0,Dewgong,Water,Ice,"['Thick Fat', 'Hydration']",['Ice Body'],I,90.0,70.0,80.0,70.0,95.0,70.0,475.0,120.0,1.7,0.5,Sea Lion Pokémon,75.0,20.0,['Water 1' 'Field'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Seel,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0
96.0,Grimer,Poison,,"['Stench', 'Sticky Hold']",['Poison Touch'],I,80.0,80.0,50.0,40.0,50.0,25.0,325.0,30.0,0.9,0.5,Sludge Pokémon,190.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
97.0,Muk,Poison,,"['Stench', 'Sticky Hold']",['Poison Touch'],I,105.0,105.0,75.0,65.0,100.0,50.0,500.0,30.0,1.2,0.5,Sludge Pokémon,75.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Grimer,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
98.0,Shellder,Water,,"['Shell Armor', 'Skill Link']",['Overcoat'],I,30.0,65.0,100.0,45.0,25.0,40.0,305.0,4.0,0.3,0.5,Bivalve Pokémon,190.0,20.0,['Water 3'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
99.0,Cloyster,Water,Ice,"['Shell Armor', 'Skill Link']",['Overcoat'],I,50.0,95.0,180.0,85.0,45.0,70.0,525.0,132.5,1.5,0.5,Bivalve Pokémon,60.0,20.0,['Water 3'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Shellder,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0
100.0,Gastly,Ghost,Poison,['Levitate'],[],I,30.0,35.0,30.0,100.0,35.0,80.0,310.0,0.1,1.3,0.5,Gas Pokémon,190.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.0,0.0,1.0,0.25,2.0,1.0,0.25,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5
101.0,Haunter,Ghost,Poison,['Levitate'],[],I,45.0,50.0,45.0,115.0,55.0,95.0,405.0,0.1,1.6,0.5,Gas Pokémon,90.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Gastly,0.0,0.0,1.0,0.25,2.0,1.0,0.25,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5
102.0,Gengar,Ghost,Poison,['Cursed Body'],[],I,60.0,65.0,60.0,130.0,75.0,110.0,600.0,40.5,1.5,0.5,Shadow Pokémon,45.0,20.0,['Amorphous'],"Medium Slow
",70.0,0.0,0.0,0.0,1.0,3.0,3.0,Haunter,0.0,0.0,1.0,0.25,2.0,1.0,0.25,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5
103.0,Mega Gengar,Ghost,Poison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,Onix,Rock,Ground,"['Rock Head', 'Sturdy']",['Weak Armor'],I,35.0,45.0,160.0,30.0,45.0,70.0,385.0,210.0,8.8,0.5,Rock Snake Pokémon,45.0,25.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
105.0,Drowzee,Psychic,,"['Insomnia', 'Forewarn']",['Inner Focus'],I,60.0,48.0,45.0,43.0,90.0,42.0,328.0,32.4,1.0,0.5,Hypnosis Pokémon,190.0,20.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
106.0,Hypno,Psychic,,"['Insomnia', 'Forewarn']",['Inner Focus'],I,85.0,73.0,70.0,73.0,115.0,67.0,483.0,75.6,1.6,0.5,Hypnosis Pokémon,75.0,20.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Drowzee,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
107.0,Krabby,Water,,"['Hyper Cutter', 'Shell Armor']",['Sheer Force'],I,30.0,105.0,90.0,25.0,25.0,50.0,325.0,6.5,0.4,0.5,River Crab Pokémon,225.0,20.0,['Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
108.0,Kingler,Water,,"['Hyper Cutter', 'Shell Armor']",['Sheer Force'],I,55.0,130.0,115.0,50.0,50.0,75.0,475.0,60.0,1.3,0.5,Pincer Pokémon,60.0,20.0,['Water 3'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Krabby,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
109.0,Voltorb,Electric,,"['Soundproof', 'Static']",['Aftermath'],I,40.0,30.0,50.0,55.0,55.0,100.0,330.0,10.4,0.5,-,Ball Pokémon,190.0,20.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
110.0,Electrode,Electric,,"['Soundproof', 'Static']",['Aftermath'],I,60.0,50.0,70.0,80.0,80.0,150.0,490.0,66.6,1.2,-,Ball Pokémon,60.0,20.0,['Mineral'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Voltorb,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
111.0,Exeggcute,Grass,Psychic,['Chlorophyll'],['Harvest'],I,60.0,40.0,80.0,60.0,45.0,40.0,325.0,2.5,0.4,0.5,Egg Pokémon,90.0,20.0,['Grass'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0
112.0,Exeggutor,Grass,Psychic,['Chlorophyll'],['Harvest'],I,95.0,95.0,85.0,125.0,75.0,55.0,530.0,120.0,2.0,0.5,Coconut Pokémon,45.0,20.0,['Grass'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Exeggcute,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0
113.0,Cubone,Ground,,"['Rock Head', 'Lightning Rod']",['Battle Armor'],I,50.0,50.0,95.0,40.0,50.0,35.0,320.0,6.5,0.4,0.5,Lonely Pokémon,190.0,20.0,['Monster'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
114.0,Marowak,Ground,,"['Rock Head', 'Lightning Rod']",['Battle Armor'],I,60.0,80.0,110.0,50.0,80.0,45.0,425.0,45.0,1.0,0.5,Bone Keeper Pokémon,75.0,20.0,['Monster'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Cubone,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
115.0,Hitmonlee,Fighting,,"['Limber', 'Reckless']",['Unburden'],I,50.0,120.0,53.0,35.0,110.0,87.0,455.0,49.8,1.5,1.0,Kicking Pokémon,45.0,25.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Tyrogue,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
116.0,Hitmonchan,Fighting,,"['Keen Eye', 'Iron Fist']",['Inner Focus'],I,50.0,105.0,79.0,35.0,110.0,76.0,455.0,50.2,1.4,1.0,Punching Pokémon,45.0,25.0,['Human-Like'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Tyrogue,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
117.0,Lickitung,Normal,,"['Own Tempo', 'Oblivious']",['Cloud Nine'],I,90.0,55.0,75.0,60.0,75.0,30.0,385.0,65.5,1.2,0.5,Licking Pokémon,45.0,20.0,['Monster'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118.0,Koffing,Poison,,"['Levitate', 'Neutralizing Gas']",['Stench'],I,40.0,65.0,95.0,60.0,45.0,35.0,340.0,1.0,0.6,0.5,Poison Gas Pokémon,190.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
119.0,Weezing,Poison,,"['Levitate', 'Neutralizing Gas']",['Stench'],I,65.0,90.0,120.0,85.0,70.0,60.0,490.0,9.5,1.2,0.5,Poison Gas Pokémon,60.0,20.0,['Amorphous'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,2.0,Koffing,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
120.0,Rhyhorn,Ground,Rock,"['Lightning Rod', 'Rock Head']",['Reckless'],I,80.0,85.0,95.0,30.0,30.0,25.0,345.0,115.0,1.0,0.5,Spikes Pokémon,120.0,20.0,['Monster' 'Field'],"Slow
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
121.0,Rhydon,Ground,Rock,"['Lightning Rod', 'Rock Head']",['Reckless'],I,105.0,130.0,120.0,45.0,45.0,40.0,485.0,120.0,1.9,0.5,Drill Pokémon,60.0,20.0,['Monster' 'Field'],"Slow
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Rhyhorn,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
122.0,Chansey,Normal,,"['Natural Cure', 'Serene Grace']",['Healer'],I,250.0,5.0,5.0,35.0,105.0,50.0,450.0,34.6,1.1,0.0,Egg Pokémon,30.0,40.0,['Fairy'],"Fast
",140.0,0.0,0.0,0.0,0.0,2.0,3.0,Happiny,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123.0,Tangela,Grass,,"['Chlorophyll', 'Leaf Guard']",['Regenerator'],I,65.0,55.0,115.0,100.0,40.0,60.0,435.0,35.0,1.0,0.5,Vine Pokémon,45.0,20.0,['Grass'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
124.0,Kangaskhan,Normal,,"['Early Bird', 'Scrappy']",['Inner Focus'],I,105.0,95.0,80.0,40.0,80.0,90.0,590.0,80.0,2.2,0.0,Parent Pokémon,45.0,20.0,['Monster'],"Medium Fast
",70.0,0.0,0.0,0.0,1.0,1.0,1.0,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125.0,Mega Kangaskhan,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0,Horsea,Water,,"['Swift Swim', 'Sniper']",['Damp'],I,30.0,40.0,70.0,70.0,25.0,60.0,295.0,8.0,0.4,0.5,Dragon Pokémon,225.0,20.0,['Water 1' 'Dragon'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,3.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
127.0,Seadra,Water,,"['Poison Point', 'Sniper']",['Damp'],I,55.0,65.0,95.0,95.0,45.0,85.0,440.0,25.0,1.2,0.5,Dragon Pokémon,75.0,20.0,['Water 1' 'Dragon'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,2.0,3.0,Horsea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
128.0,Goldeen,Water,,"['Swift Swim', 'Water Veil']",['Lightning Rod'],I,45.0,67.0,60.0,35.0,50.0,63.0,320.0,15.0,0.6,0.5,Goldfish Pokémon,225.0,20.0,['Water 2'],"Medium Fast
",70.0,0.0,0.0,0.0,0.0,1.0,2.0,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
